ItemID,Sentiment,SentimentText
4791,1,"ok. jonas brothers, please never realese a cd when people still have freakin final exams to take ever again. thnx "
4792,0,"Update:  Finger is broken   Sadly, not the first time and probably not the last.  Complaining is for Wusses so that's the last of it."
4793,0,Date didn't go so well 
4794,1,"@lukebenward haha, you don't really look 9 =/ my friend is just a major loser, i promise "
4795,0,"i guess, this day is the worst 7th of all  loovvee yaa, brotha! kiskis X)"
4796,0,I don't want Evan to leave in a week. It's not fair! 
4797,1,@SavingAmalthea yes that is another one of their best  i am currently staring at my @mypassion poster... john has niiiiice eyes (L)
4798,1,"@IlanBr I know, seriously.  Half naked?  Let's hear more about that. "
4799,0,@LisaPisa3 at least we can pretty much all email pic to our phones now. But video would be sweet. 
4800,0,Just started to rain pretty hard. Looks like I am going to the gym insted. 
4801,1,@visitor9627 ooof course you will.  
4802,1,@JML93091 happy graduation day bbyyyy 
4803,0,dropped by Midas for an estimate on what's getting done on the Xterra Monday... looks like by the end of the day I'll be 2Gs poorer  sigh
4804,0,"Would love to call in sick on this beautiful day...the only thing is, I don't call in sick unless I am "
4805,0,"Hmmm go to sleep because i have to be up at 6 on a saturday  for work, or watch 2 more episodes of one tree hill? one tree hill i think!"
4806,0,@SweetCandiesXXX I know 
4807,1,@torontotechjobs  here's her resume: http://tinyurl.com/c7gnep  Thanks 
4808,1,Yea  bt u love me!!
4809,1,@strobegirl yeah don't we all! so what's your latest toy then? 
4810,1,@Freaky_Jennyx3 Wooo! TEAM NICK YOUR ONN!!!  Team JOE Go Go Go..Other Teams No No No!!!HAHA!  YAHOWWWW!!! Hi 5 Sabrina!
4811,0,@officialmaya maymay! i miss you! i miss our crazy talks! i miss us bagginf on the boys! 
4812,1,@phischeye outdoor would not be that good that's right  I guess we'll stay in the studio
4813,0,@Gem_W @glastowatch After just fixing the car (again! argh!) my glasto budget is a couple hundred tops. Less if I can get away with it 
4814,1,Kudos to @KGMB9 for being a media outlet that gets Twitter. Actual conversation at #mauitweetup 
4815,0,is sooooo mad..but cant do anything abt it..  grrrrr...
4816,0,"@itsprettyokay Oh, Jai, I am so sorry to hear that.   I remember your posts about her; she sounded like  very special lady."
4817,0,@Serenaty I know right! LoL. We have definitely GOT to get ourselves 2gether!Girl I'm over here buzzed like hell! They need to come home! 
4818,0,getting my demo together for the songsalive workshop.  i need to get new stuff recorded 
4819,0,Working FTCAP at Skook...and it's raining.  no walk for me today. http://myloc.me/2tdr
4820,0,I think if I have to deal with another rainy day...they're going to have to put me in a rubber room 
4821,1,ohh i like the new moon trailer 
4822,0,@malakhithegift ummmm shhhhhhhh I dont want to go back to Twitter County 
4823,0,"My life is just plain boring right now. Ha, ha. Just kiddin'! Need make my homeworks "
4824,0,@HereticalNumero &quot;Mastery of the Self thru complete self-discipline.&quot; --&gt; which I'm utterly laking right now  But is something that I want
4825,0,@MayLouis Oh dear  Might you be allergic to something?
4826,1,"good, got some more furniture yesterday  "
4827,0,@noizangel  Right there with you on the migraines. Had one since yesterday. 
4828,0,finished halo wars 
4829,1,@ginoandfran it's like his fingers is a completely separate person plucking. galeng.   (GinoandFran live &gt; http://ustre.am/2YyQ)
4830,1,: waiting for someone .. 
4831,1,"@markhoppus hey dude, what's the date for the additional show added? Trying to look for it on your site..it should sell out quick status "
4832,0,@kakitwit lovely idea - you're such a sweetheart. Crazy rainy guitars ... poor things 
4833,1,Toasted bread and a hotdof for merienda 
4834,1,@kerrylouisexxx There's a lot of it about at the moment..! 
4835,0,ugh tired bored. work AGAIN tmrw 
4836,0,@mileycyrus at least you talk to your dad! i hate mine  i wish i had that relationship!
4837,1,@K_night4me that's good 
4838,1,watching west wing series with girlfriend. 
4839,1,"My lunch consisted of Caser Salad, tortilla chips and a pepsi. I thought you all should know "
4840,0,youtube not working 
4841,1,@misstrishdelish they are cheaper on ebay  and starsmakeuphaven shipping is cheaper
4842,0,@geesaur I'm almost 23 does that count 
4843,1,@mudville100 i dunno all the fartin and burping and scratching bits urrrgghh! 
4844,0,@YoungQ i thought it was blockdreamer  but it says wrong passwod 
4845,0,"Am back from Kruger, miss it already, lol. BUT, off to see my &quot;kids&quot; for a cpl hrs  before I have to get on a plane to the Cape, Bleh "
4846,0,Today's exam was surprisingly not too bad. Too bad I didn't study 
4847,0,@StephanieEllen we're going tomorrow to the beach huts! we shall miss you&amp;i will text you every day  but i believe you're coming in sept?
4848,0,@kamarichelsea You gave me the inspiration for my last update. 
4849,1,"On the road again, great weekend ahead with great people "
4850,1,@TimOBrienNYT or just enables them to find convenient sources depending on how they wanna spin something 
4851,0,Guess thats the end of that so.....fuck sake!!!! 
4852,0,@jamestubb damn I wish I was there!!! Couldn't make it after today tho 
4853,0,relaxing with my brother and do something for school later... sundays are just boring 
4854,1,i'm with the fantastic four. 
4855,0,@Isa_NL Thanks Isa! Only the DVD they made isn't working.. also not on my laptop 
4856,0,Headed to The Gourmet Depot.  Hope they can bring my discontinued stainless #Bosch #Porsche design Kettle back to life 
4857,0,"Feeling like shit, i just wanna curl up and forget the world "
4858,1,"@morninghero If you want to get good followers, you need more than a â€œtrain ideaâ€?  Try this: http://relk.info/e5b70b"
4859,1,@CarpeDiemMag awesome. How can I feature what I'm doing in your magazine and get what your doing on my site? Let's work this out 
4860,1,@EzaChocolate thanks babe 
4861,1,"@lizgrandmaison and we're practically neighbours, too "
4862,1,On the way to joe's fave sydney restaraunt- pancakes at the rocks 
4863,0,"been watching MTV Made, and i want to go on it, too bad they don't have it in England "
4864,0,woke up tired and with extremely messy hair! 
4865,0,@PhillyD I won't be able to do the vancouver meet up and i live not even 2 miles away! 
4866,1,@smlimon in my defense I'd just luke to say that it was my first time at the pecan festival and the drinks were free  I had fun!
4867,1,does anyone wanna do something today? i have to get out of cleaning my room 
4868,0,@MrFlossy you have vanilla flavoured balls? LOL that's different. Just catching up on tweets - ouch@ friend unfolliwing you 
4869,0,"I need sleep. I also need to get into school. And for that, I need more money.  To get money, I need to work, which means no sleep.   Fun."
4870,1,"wow so here's how my day went: at home, out, at home, out, at home, out, at home "
4871,1,@ashleeashlee there i @ -ed you. 
4872,1,Watchin' The Soup! This show is the BEST! 
4873,0,Finished with the 6page essay... still with a terrible headache. 
4874,1,is thinking about how gorgeous jim sturgess is 
4875,0,"@amandahasbeen No, not going today. My parents' next-door neighbor (since 1972) passed away this week and his funeral is today at 3. "
4876,1,happy mother's day to all the moms out there. i hope i never join that crowd 
4877,1,dinner was good 2nite. Roasted peri peri chicken (what i had yesterday as well) with chips and yellow rice.  yummmy
4878,0,with father on our way to #prekmurje to check the damage on our house. Damn storms.  http://htxt.it/i/cEHx
4879,0,@zilch need the card to make cash to hand out cash rewards 
4880,1,i'm updating my twitter!! 
4881,0,Left my sunglasses on the train today.....woe is me 
4882,0,"Ack, horrible cold with lots of hacking and chills...just what I love to do on a June day "
4883,0,My plant just took her own life. Jumped out the window 
4884,1,"5 trips to the tip and over 100 miles on the car, the joys of cumbria. Still I have a lot less stuff to get rid of now "
4885,1,Wow! School was fun a while ago. Although I really miss wearing the Grade School Uniform ( ) I had fun with the activities we had. 
4886,1,"goin backk to my summer homee, but coldstone first "
4887,1,Good morning all! How is everyone? It's nice to be on the net again 
4888,1,Only an hour til I go home 
4889,1,"First night in SCV way to funny, just toasted a bday toast with my daddy. Always Be thankful for a new day "
4890,1,"exhausted after whole day work, but as it is... to ease stress trying the net "
4891,1,@bethanygaddis Hooray! Purple highlights it is. 
4892,0,@ChichiTjandra my condolences  call me when ure home bebeeek
4893,0,The worst part about this is I left the cutest earrings at their house &amp; now I'll never get them back 
4894,0,"@KeepinUpWKris  love watchin you on the shwo... and super jealous of the derby,,i wanna wear a big hat "
4895,1,@TeamGiles Likewise!! Keep up the Gr8 work!! 
4896,1,off to grab a bit o' lunch then going down to stephs for my prom make up trial 
4897,0,@mzceemarie i REL want DQ 
4898,1,"i think ill go to bed now? wow, this is really earlyyy "
4899,0,Eating lunch at grandmas then headed back to c-bus. Great weekend with family but got no work done 
4900,0,@oliviatan i know!!  
4901,0,sagt friends made me realize how busy I am that I don't even have time for them anymore.. my bad..  http://plurk.com/p/11hh7p
4902,1,hope you all having a good day!!  
4903,0,lost my tennis match 
4904,0,i hope the sun lightens it  twilight !!!
4905,0,On my way home...back to the real world 
4906,1,"@somesheep Last update: December 8, 2008 "
4907,0,"@TrishaTECA It was ok, I did enjoy it though, but my mind was on Simon.  But I enjoyed myself. "
4908,0,I think I will be in cali for july &amp; maybe longer... Depends on the $$..  not that I really wanna be there but I might have to.. Lol
4909,0,"is gross from the gym  it's nice out, hopefully Kate and I find something free to do outside!"
4910,0,"twitting with cecilia, crying all the time. "
4911,0,@egairns I never took motion shots of you! My photo project fails 
4912,1,@fangsy101 me too  Jess is very excited. 
4913,1,hitting the sheets. tomorrow will be awesome  gnite loves!
4914,0,"Well, it looks like I'll have to call the vet - kitty #4's paw is not getting any better.  "
4915,1,Having a Tony's party tonight! Got my friend picking up goods at 7-11 
4916,0,Pretty sure I blew my engine 2day on I-95. Shoulda listend 2 wifey when she told me 2 change my timing belt Some of us learn the hard way 
4917,0,had a boring day 
4918,0,such a good day!! even though my so called friends did try to row away from me  but god i love em :p
4919,1,ahaaaa ! my family is back ! at lastttttttt 
4920,1,@magicalstephie Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
4921,0,@DramaBeats it's stormy in ohio  i'm sitting here listening to the rain...
4922,1,At home for a bit after Kristen's prom  great night
4923,0,the weekends go to quick 
4924,1,"I just left Katy. We had lots of fun, and topped off lunch with maggie moos  now it's time to work."
4925,1,@George_Thirteen They are so HOT! 
4926,1,@brandonacox Cheers mate! Way to turn the other cheek! 
4927,0,I swear she could slap fish out of water with her feet..or swoop down and grab something... 
4928,1,@courseofhistory I can't believe I'm actually watching this on my TV. I have to pinch myself.  #wings
4929,0,@jjennuh really? thats kinda close to me haha. why arent you sitting with your friend? &amp;no- im from cincinnati but they arent coming here 
4930,1,"add me French Open Turkish Grand Prix D-Day Jenson Button Rubens Button Vettel Rove Soderling Roland Garros - Add me, Im fun to follow!  X"
4931,0,Another day in paradise...except really i'm at work just dreaming of paradise 
4932,0,im being a couch potato  zzz i should really find something to do.
4933,0,missing @clibrojo @bealibrojo @samllamzon @trishllamzon we need to bond before all of us starts school!! 
4934,1,omg....today was a good sunday....... now stuck here at work with the biggest heahache ever...thank god i work in a hopital...lol 
4935,1,@EarthLifeInst thanks - have a great day 
4936,1,Hang tight for my personal bio. I've been working on for almost 5 years &amp; now on chapter 18.. a true publishers nightmare DREAM! 
4937,1,it's just so obvious 
4938,1,thanking @ZandraRolfe for her kind birfday wishes 
4939,0,"@THE_SEXY_EVIL Ah, too much information! Please don't give me any more details of hamster porn "
4940,0,"i want pizza  off anyway, have a nice day y'all.."
4941,1,"should be asleep, just watched That Thing You Do, such a good one "
4942,0,I hate half sided conversations 
4943,0,@kristenstewart9 It says the account is deleted. 
4944,0,@paga69  No more Kingsburg Swedish Festival    all over now 
4945,1,Finished training like a firefighter fir the day and now it's back to fixing computers and other lame stuff 
4946,1,chillaxingggg 
4947,1,@trvsbrkr Thanks for twitpic....love em all!  ^..^
4948,1,@ModelSupplies hey Anita...how are you doing? what Q did you have for @billzucker about me? and what was his answer 
4949,1,@tomfelton today is the last day to vote. http://bit.ly/PmvRY  Speed Round starts tomorrow. Oh-GMorning 
4950,0,@Iamhollyywood awh...ok....  i should pick a better night 2 tak off work
